id,name,brand,year,price,seats,transmission,fuelType,image,description,features,engine,horsepower,torque,fuelConsumption,dimensions,weight
6528543,Porsche Macan 2.0 2022,Porsche,2022,3186000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/755604/car/6528543/m_1763191030.279.jpg,"Porsche Macan sản xuất 2022, bảo hành 2027 1 chủ sử dụng từ mới Option hơn 600tr: SportChrono Package, Phuộc Hơi, mâm Spyder, cửa nóc, logo dập nổi,… - Xe đã được kiểm tra đầu vào cực kì kĩ lưỡng khi đến tay quý khách hàng. - Luôn cam kết chất lượng bằng văn bản - Giá xe hiện salon đang rao bán công...","Kết nối Bluetooth, Màn hình Android",Xăng 2.0 L,161,200 Nm,8.4L/100km,4600 x 1800 x 1450 mm,1427 kg
6540147,Porsche Macan 2.0 2022,Porsche,2022,3179000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/590241/car/6540147/m_1763860062.942.jpg,"Porsche Macan chiếc xe của hiếm trong làng xe lướt,Sx 2022 đi 2v km,phiên bản có nâng hạ gầm,vành Spyder,cửa nóc…. Cam kết ko bán xe tua km,ko bán xe thuỷ kích hay xe mất keo chỉ,máy móc ko zin,KHÔNG BAO GIỜ.Quý khách vui lòng ko trả giá qua điện thoại,kh nhiệt tình xem xe chắc chắn em nhiệt tình bớ...","Lốp mới, Dán phim cách nhiệt",Xăng 2.0 L,179,223 Nm,5.8L/100km,4600 x 1800 x 1450 mm,1378 kg
6579852,Porsche Macan 2.0 2016,Porsche,2016,1379000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/314365/car/6579852/m_1765982947.903.jpg,"PORSCHE_MACAN sản xuất 2016 màu trắng nội thất đen đỏ ⚙️ Option : Cửa trời toàn cảnh, loa bose, đèn matrix, logo dập tựa đầu,… Cam kết không đâm đụng, ngập nước Hỗ trợ bank 50% giá trị của xe !!","Lốp mới, Màn hình Android",Xăng 2.0 L,160,182 Nm,6.5L/100km,4600 x 1800 x 1450 mm,1376 kg
6575437,Porsche Macan 2.0 2019,Porsche,2019,1990000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/592133/car/6575437/m_1765775527.342.jpg,"Porsche Macan sx2019 màu đen đang Wrap màu xi măng. Lăn bánh 4,7v km full lịch sử bảo dưỡng.. Liên hệ thêm thông tin","Lốp mới, Màn hình Android",Xăng 2.0 L,185,240 Nm,6.0L/100km,4600 x 1800 x 1450 mm,1419 kg
6326245,Porsche Macan 2.0 2017,Porsche,2017,1690000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/592133/car/6326245/m_1752026730.274.jpg,"Porsche macan 2017 Đủ bảo hành bảo dưỡng 911, xe đã đi 6v8 km Có cửa trời, sport chrono… Liên hệ thêm thông tin","Lốp mới, Màn hình Android",Xăng 2.0 L,190,247 Nm,6.4L/100km,4600 x 1800 x 1450 mm,1583 kg
6295239,Porsche Macan 2.0 2021,Porsche,2021,2680000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/592133/car/6295239/m_1750307203.141.jpg,Macan 2021 full lịch sử Chạy 4v km Liên hệ thêm thông tin,"Lốp mới, Kết nối Bluetooth",Xăng 2.0 L,189,218 Nm,9.1L/100km,4600 x 1800 x 1450 mm,1576 kg
6579817,Porsche Macan 2.0 2022,Porsche,2022,3189000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/723398/car/6579817/m_1765981422.873.jpg,"Porsche Macan 2.0 2022 Trắng Kem Odo : 2v km Bill đồ xịn sò: bóng hơi nâng hạ gầm, loa bose, cửa nóc panorama, sport chono, mâm 21, đồng hồ, cam 360.. Giá: 3xxx Lh: #MinhThanhCarMax","Kết nối Bluetooth, Màn hình Android",Xăng 2.0 L,176,218 Nm,6.7L/100km,4600 x 1800 x 1450 mm,1533 kg
6578202,Porsche Panamera 4 Executive 2023,Porsche,2023,6479000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/810060/car/6578202/m_1765895382.528.jpg,"GIÁNG SINH ĐẾN RỒI Tặng ngay gói chăm sóc xe và phủ Ceramic cao cấp . CAM KẾT : xe không đâm đụng, không ngập nước, km chuẩn.","Lốp mới, Màn hình Android",Xăng 2.9 L,250,292 Nm,12.7L/100km,4600 x 1800 x 1450 mm,1535 kg
6276462,Porsche Macan 2.0 2015,Porsche,2015,1550000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/482242/car/6276462/m_1759829954.940.jpg,"AUTO CHỐT HÀ NỘI MỞ BÁN Nhập Team Nguyên Xe Mộc Porsche Macan 2.0 Upp Full 2021 Xe chạy hơn 5vạnkm zin đẹp xuất sắc Option miên mang , xe đẹp như trong Tranh ACE TỰ TIN CỌC ONLINE . Hỗ trợ trả góp lên tới 70% giá trị xe, khách bị nợ sấu hỗ trợ trả góp 50% giá trị xe. ACE kết nối có khách bán cùng Gi...","Lốp mới, Màn hình Android",Xăng 2.0 L,190,241 Nm,5.8L/100km,4600 x 1800 x 1450 mm,1505 kg
6467332,Porsche Macan 2.0 2016,Porsche,2016,1589000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/722864/car/6467332/m_1759845980.791.jpg,"Porsche_Macan sx 2016 Nâu ánh kim ghế đỏ Lên ful gói độ phom 2020 Lăn bánh 6v miles full bảo dưỡng. Option : nội thất full Carbon, đồng hồ taplo, loa bose, ghế chỉnh điện 14 hướng, chất lượng xe hoàn hảo","Lốp mới, Màn hình Android",Xăng 2.0 L,160,209 Nm,6.2L/100km,4600 x 1800 x 1450 mm,1430 kg
6558057,Porsche Cayenne 3.0 V6 2019,Porsche,2019,3050000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/843131/car/6558057/m_1764831998.439.jpg,"- Bán nhanh Porsche Cayenne Sản xuất 2019 - Xe đi ít nguyên bản 100% - Giá tốt rồi ạ - Màn hình thông tin giải trí cảm ứng cỡ lớn 12,3 inch hoạt động khá nhạy - Ghế lái chỉnh điện 8 hướng nhưng đã được nâng cấp thành 14 hướng bao gồm cả nhớ ghế 3 vị trí - Vô-lăng trên Porsche Cayenne 2019 thế hệ mới...","Lốp mới, Màn hình Android",Xăng 3.0 L,247,290 Nm,11.4L/100km,4600 x 1800 x 1450 mm,1441 kg
5745752,Porsche Cayenne GTS 2008,Porsche,2008,399000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/482242/car/5745752/m_1736305439.241.jpg,AUTO CHỐT HÀ NỘI mới về chào bán ngay Porsche Cayenne GTS 4.8 sản xuất 2008 nhập Đức xe Đẹp suất sắc xe đã đi 12vạn km . Chủ đi giữ gìn và 1 dân chơi lên rất nhiều đồ vip cp cả mấy trăm triệu cực chất... -Màn android rất nét + Cam 360 xịn -volang carbon porsche -cản trước -lip cản trước -đèn pha độ ...,"Kết nối Bluetooth, Màn hình Android",Xăng 4.8 L,426,531 Nm,11.4L/100km,4600 x 1800 x 1450 mm,1494 kg
6514329,Porsche Macan 2.0 2022,Porsche,2022,2899000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/122163/car/6514329/m_1762420279.818.jpg,"Tiếp tục bổ sung 1 chiếc Porsche Macan 2022 Ngoại thất Trắng, nội thất Be Odo: 6,3 vạn km Sản xuất 2022 Option có: Sport Chrono, nội thất màu be, cửa nóc toàn cảnh, loa Bose, camera 360,... Tặng ngay gói chăm sóc xe và phủ Ceramic cao cấp Hoàn tiền nếu phát hiện xe đâm đụng/ngập nước/km không đúng N...","Kết nối Bluetooth, Camera 360, Màn hình Android",Xăng 2.0 L,171,217 Nm,7.0L/100km,4600 x 1800 x 1450 mm,1459 kg
6579530,Rolls Royce Ghost 6.6 V12 2010,Rolls Royce,2010,4400000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/779206/car/6579530/m_1765967895.216.jpg,Roll Royce Ghost Full series 2 màu trắng nội thất hermes. Sx 2010 cập cảng VN ra biển lần đầu T8/2011 odo 7 vạn km Bank hỗ trợ 70% / 5 năm Liên hệ trải nghiệm lái thử xe tại nhà & Tư vấn thủ tục pháp lí mua bán sang tên,"Lốp mới, Dán phim cách nhiệt",Xăng 6.6 L,562,692 Nm,13.9L/100km,4600 x 1800 x 1450 mm,1367 kg
6541790,Rolls Royce Ghost 6.6 V12 2010,Rolls Royce,2010,4390000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/543668/car/6541790/m_1763958744.675.jpg,"• Sedan đỉnh cao sở hữu thiết kế quý tộc, động cơ mạnh mẽ V12 6.6L tăng áp kép và nội thất tinh xảo. Rolls Royce là biểu tượng của những doanh nhân thành đạt và giàu có trên toàn Thế giới. Sang trọng-Hiếm có-Thiết kế vượt thời gian. Ghost không chỉ là phương tiện di chuyển – mà còn là minh chứng khẳ...","Cửa sổ trời, EBD, ABS, Cảm biến, Cruise Control",Xăng 6.6 L,562,685 Nm,12.6L/100km,4600 x 1800 x 1450 mm,1432 kg
4802994,Rolls Royce Cullinan Black Badge 6.75 V12 2022,Rolls Royce,2022,45000000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/502964/car/4802994/m_1675052505.118.jpg,"Rolls Royce Cullinan Black Badge 2022 mới 100%, nhập khẩu nguyên chiếc. Xe trang bị gói full carbon, động cơ 6.75, hộp số 8 cấp, 592hp, ghế masa, bàn làm việc, tủ lạnh, ly pha lê cao cấp, bệ chân thương gia, ghế câu và rất nhiều tiện nghi khác... Quý khách vui lòng liên hệ để có thông tin chi tiết n...","Kết nối Bluetooth, Dán phim cách nhiệt",Xăng 6.7 L,563,675 Nm,12.8L/100km,4600 x 1800 x 1450 mm,1390 kg
6540805,Rolls Royce Ghost 6.6 V12 2010,Rolls Royce,2010,4400000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/295009/car/6540805/m_1763888419.478.jpg,Bán ghost Trắng sản xuất 2010 còn đẹp ae có nhu cầu call,"Lốp mới, Kết nối Bluetooth",Xăng 6.6 L,560,675 Nm,10.8L/100km,4600 x 1800 x 1450 mm,1484 kg
5051828,Rolls Royce Phantom EWB 6.7 V12 2022,Rolls Royce,2022,63500000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/83866/car/5051828/m_1687317066.149.jpg,"Rolls Royce Phantom HERMES EWB 2022 Mới 100% - Chiếc xe build full option nhất thế giới - Trên xe có trang bị bàn làm việc, tủ lạnh mini, ly champagne - Ở hàng ghế sau còn có nút điều khiển tự động, điều chỉnh các chức năng sưởi ấm và massage tự động. Ngoài ra, trên xe còn được bố trí 2 màn hình giả...","Kết nối Bluetooth, Màn hình Android",Xăng 6.7 L,589,712 Nm,10.2L/100km,4600 x 1800 x 1450 mm,1446 kg
6363888,Rolls Royce Ghost 6.6 V12 2010,Rolls Royce,2010,3900000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/721093/car/6363888/m_1754045771.241.jpg,Ghost 2010 7 vạn kilomet Ai có nhu cầu mời liên hệ để biết thêm thông tin chi tiết,"Màn hình Android, Dán phim cách nhiệt",Xăng 6.6 L,556,684 Nm,10.9L/100km,4600 x 1800 x 1450 mm,1337 kg
6364087,Rolls Royce Ghost 6.6 V12 2010,Rolls Royce,2010,3900000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/542688/car/6364087/m_1765331685.790.jpg,"Rolls Royce Ghost 6.6 V12 Siêu đẹp Cam kết về chất lượng, liên hệ trực tiếp hoặc nhắn tin Zalo ạ","Kết nối Bluetooth, Màn hình Android",Xăng 6.6 L,568,679 Nm,11.1L/100km,4600 x 1800 x 1450 mm,1592 kg
6325323,Rolls Royce Phantom 6.7 V12 2009,Rolls Royce,2009,9500000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/83866/car/6325323/m_1751961773.609.jpg,"Rolls-Royce Phantom 2009 được trang bị động cơ V12 hút khí tự nhiên, dung tích 6.75L công suất đạt mức 453 mã lực và mô-men xoắn cực đại 720 Nm. Với sức mạnh này, chiếc sedan siêu sang nặng 2,6 tấn có thể bứt tốc từ 0-100 km/h chỉ trong 5,9 giây trước khi đạt tốc độ tối đa 240 km/h. Quý khách vui lò...","Lốp mới, Màn hình Android",Xăng 6.7 L,571,695 Nm,12.4L/100km,4600 x 1800 x 1450 mm,1515 kg
6020436,Rolls Royce Cullinan Black Badge 6.75 V12 2020,Rolls Royce,2020,26900000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/162234/car/6020436/m_1735887342.444.jpg,"Rolls-Royce Cullinan Black Badge sử dụng động cơ 6,75 lít V12 tăng áp kép, sản sinh công suất cực đại 600 mã lực và mô-men xoắn 900 Nm. Khả năng tăng tốc từ 0-100 km/h trong 4,6 giây trước khi đạt tốc độ tối đa 250 km/h.","Màn hình Android, Dán phim cách nhiệt",Xăng 6.7 L,580,688 Nm,13.2L/100km,4600 x 1800 x 1450 mm,1469 kg
5051815,Rolls Royce Phantom EWB 6.7 V12 2022,Rolls Royce,2022,63500000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/502964/car/5051815/m_1687316846.675.jpg,"Rolls Royce Phantom HERMES EWB 2022 Mới 100% - Chiếc xe build full option nhất thế giới - Trên xe có trang bị bàn làm việc, tủ lạnh mini, ly champagne - Ở hàng ghế sau còn có nút điều khiển tự động, điều chỉnh các chức năng sưởi ấm và massage tự động. Ngoài ra, trên xe còn được bố trí 2 màn hình giả...","Lốp mới, Kết nối Bluetooth",Xăng 6.7 L,571,676 Nm,11.6L/100km,4600 x 1800 x 1450 mm,1507 kg
6523175,Rolls Royce Ghost 6.6 V12 2010,Rolls Royce,2010,3780000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/649006/car/6523175/m_1762918998.479.jpg,"Rollroy ghost sx 2010 đăng ký 2013 - Odo 8v Option : Nâng hạ gầm,cửa sổ trời Panorama,cửa hit ,chìa khoá Smartkey ... C.AM K.ẾT C.am kết không đâm đụng ngập nước - Máy móc nguyên bản. Hỗ trợ thủ tục Sang tên và hồ sơ v.ay Bank. Hệ thống điện hoạt động bình thường. Hồ sơ pháp lý rõ ràng - Hỗ trợ thủ ...","Cửa sổ trời, Kết nối Bluetooth, Màn hình Android",Xăng 6.6 L,563,695 Nm,10.2L/100km,4600 x 1800 x 1450 mm,1541 kg
6020461,Rolls Royce Wraith 6.6 V12 2014,Rolls Royce,2014,9999000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/162234/car/6020461/m_1735887757.664.jpg,"Xe sử dụng động cơ V12 tăng áp kép, dung tích 6.6L, kết hợp cùng hộp số tự động 8 cấp ZF, cho ra công suất 624 mã lực và mô-men xoắn cực đại 800 Nm. Nhờ thế, xe có thể tăng tốc 0-100km/h trong vòng 4,4 giây, trước khi đạt tới vận tốc tối đa 250 km/h.","Kết nối Bluetooth, Dán phim cách nhiệt",Xăng 6.6 L,556,683 Nm,12.0L/100km,4600 x 1800 x 1450 mm,1544 kg
4802985,Rolls Royce Cullinan Black Badge 6.75 V12 2022,Rolls Royce,2022,45000000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/502964/car/4802985/m_1675052107.723.jpg,"Rolls Royce Cullinan Black Badge 2022 mới 100%, nhập khẩu nguyên chiếc. Xe trang bị gói full carbon, động cơ 6.75, hộp số 8 cấp, 592hp, ghế masa, bàn làm việc, tủ lạnh, ly pha lê cao cấp, bệ chân thương gia, ghế câu và rất nhiều tiện nghi khác... Quý khách vui lòng liên hệ để có thông tin chi tiết n...","Lốp mới, Màn hình Android",Xăng 6.7 L,559,664 Nm,10.6L/100km,4600 x 1800 x 1450 mm,1590 kg
6541829,Rolls Royce Ghost 6.6 V12 2010,Rolls Royce,2010,4390000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/659081/car/6541829/m_1763959756.334.jpg,"Rolls Royce Ghost sản xuất 2010 giờ chỉ bằng tài chính Mẹc S Hơn 4 ti sở hữu, bao check test chất lượng Cam kết không tai nạn, ngập nước… Liên hệ xem xe thương lượng trực tiếp","Lốp mới, Kết nối Bluetooth",Xăng 6.6 L,567,697 Nm,11.0L/100km,4600 x 1800 x 1450 mm,1343 kg
6567282,Rolls Royce Ghost 6.6 V12 2010,Rolls Royce,2010,3900000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/721093/car/6567282/m_1765335733.845.jpg,"Rolls Royce Ghost 6.6 V12 giá bằng Mer S tội gì không chơi các anh ơi sx 2010 xe chạy 100.000km - Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc. - Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ pháp lý rõ ràng. - Chế độ bảo hành hậu mãi, chăm sóc xe miễn phí sau khi mua xe Liên hệ đ...","Lốp mới, Kết nối Bluetooth",Xăng 6.6 L,562,694 Nm,12.8L/100km,4600 x 1800 x 1450 mm,1416 kg
5915337,Rolls Royce Phantom 6.7 V12 2009,Rolls Royce,2009,9500000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/83866/car/5915337/m_1730878893.695.jpg,"Rolls-Royce Phantom 2009 được trang bị động cơ V12 hút khí tự nhiên, dung tích 6.75L công suất đạt mức 453 mã lực và mô-men xoắn cực đại 720 Nm. Với sức mạnh này, chiếc sedan siêu sang nặng 2,6 tấn có thể bứt tốc từ 0-100 km/h chỉ trong 5,9 giây trước khi đạt tốc độ tối đa 240 km/h. Quý khách vui lò...","Dán phim cách nhiệt, Màn hình Android",Xăng 6.7 L,583,713 Nm,11.6L/100km,4600 x 1800 x 1450 mm,1323 kg
6088877,Rolls Royce Cullinan 6.75 V12 2024,Rolls Royce,2024,25900000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/546430/car/6088877/m_1739804862.944.jpg,"-Bán xe RollsRoyce Cullinan Serries II Full đồ, màu xi măng nội thất nâu hermes, với trần sao, ghế massage, tủ lạnh mini, hắt kính, phanh khoảng cách, và rất nhiều option đắt tiền khác Nhận oder theo màu sắc, liên hệ hotline để biết thêm chi tiết","Màn hình Android, Dán phim cách nhiệt",Xăng 6.7 L,575,710 Nm,11.2L/100km,4600 x 1800 x 1450 mm,1470 kg
6360355,Rolls Royce Ghost 6.6 V12 2011,Rolls Royce,2011,4290000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/469914/car/6360355/m_1753866835.269.jpg,Rolls Royce Ghost sx 2011 Sang trọng và đẳng cấp! Xe đẹp xuất sắc - Chủ xe mới bảo dưỡng full 100% - Chỉ sẵn đổ xăng là chạy... Hotline: Mr Lâm MCM Auto - 210 Võ Chí Công - Hà Nội,"Lốp mới, Màn hình Android",Xăng 6.6 L,581,714 Nm,12.4L/100km,4600 x 1800 x 1450 mm,1551 kg
6563868,Rolls Royce Dawn 6.6 V12 2017,Rolls Royce,2017,10900000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/39198/car/6563868/m_1765259735.351.jpg,"Rolls Royce Dawn sản xuất 2017 màu xanh nội thất be kem, hai cửa 4 ghế mui trần, xe chạy có 1,4v km xe cực đẹp. Cam kết ko lỗi ko tai nạn ko ngập nước. Xe vừa gia hạn biển số NG hạn 3 năm.","Lốp mới, Dán phim cách nhiệt",Xăng 6.6 L,576,688 Nm,13.4L/100km,4600 x 1800 x 1450 mm,1575 kg
5968458,Rolls Royce Phantom 6.7 V12 2015,Rolls Royce,2015,22000000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/162234/car/5968458/m_1733389572.925.jpg,"Rolls-Royce Lửa Thiêng sử dụng động cơ V12 dung tích 6.75 lít, công suất cực đại đạt 453 mã lực và mô-men xoắn 720 Nm. Nhờ vào động cơ này, Lửa Thiêng chỉ mất 6.1 giây để đạt vận tốc 100 km/ h kể từ vạch xuất phát trước khi đạt được vận tốc tối đa là 240 km/h.","Lốp mới, Màn hình Android",Xăng 6.7 L,572,681 Nm,13.1L/100km,4600 x 1800 x 1450 mm,1390 kg
6351952,Subaru Forester 2.0i-L EyeSight 2023,Subaru,2023,815000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/378460/car/6351952/m_1753426651.977.jpg,"HQ auto bán Subaru forester 2.0 IL EyeSight sản xuất 2023 một chủ từ đầu,siêu đẹp,không một lỗi nhỏ. Bao ted chek bất kỳ đâu. Anh chị em có nhu cầu liên hệ trực tiếp để mua được chiếc xe siêu mới.","Lốp mới, Màn hình Android",Xăng 2.0 L,163,196 Nm,9.5L/100km,4600 x 1800 x 1450 mm,1464 kg
6417174,Subaru Forester 2.0i-S EyeSight GT Edition 2020,Subaru,2020,710000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/723009/car/6417174/m_1757066466.610.jpg,"Subaru Forester GT Edition 2020 – Đậm chất thể thao, chuẩn SUV an toàn. Nội thất sang trọng, tiện nghi cùng công nghệ EyeSight tiên tiến giúp bạn tự tin trên mọi hành trình. Hệ dẫn động AWD toàn thời gian mang lại khả năng vận hành vượt trội trên mọi địa hình. Khách đi giữ gìn bảo dưỡng đầy đủ, ngoà...","Kết nối Bluetooth, Màn hình Android",Xăng 2.0 L,176,210 Nm,6.3L/100km,4600 x 1800 x 1450 mm,1460 kg
6182664,Subaru Outback 2.5i-T EyeSight 2025,Subaru,2025,1759000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/455246/car/6182664/m_1744364103.280.jpg,"Subaru Outback Sang trọng - Khác biệt - Chi tiết Giá lăn bánh + Chương trình Ưu đãi xin liên hệ - Em Thắng. Subaru Outback đang là xu hướng mà giới trẻ yêu thích và lựa chọn. Xe sở hữu thiết kế sang trọng, khả nặng vận hành vượt trội, cùng hàng loạt tính năng an toàn từ Eyesight. ✓Hệ Khung Gầm Toàn ...","Kết nối Bluetooth, Màn hình Android",Xăng 2.5 L,211,267 Nm,8.5L/100km,4600 x 1800 x 1450 mm,1351 kg
6564294,Subaru Crosstrek 2.0 i-S EyeSight 2024,Subaru,2024,899000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/765734/car/6564294/m_1765178754.427.jpg,"Subaru Crosstrek Nhập Nhật, máy xăng 2.0 động cơ bocxer – Cá tính nổi bật – Sự Tin tưởng – Các chức năng và an toàn vượt trội để hỗ trợ mọi phong cách sống năng động – Bền bỉ và đáng tin cậy khi sử dụng ở các điều kiện khó khăn. – Khả năng lái vượt trội linh động trong đô thị, ở ngoài trời như đường...","Màn hình Android, Dán phim cách nhiệt",Xăng 2.0 L,186,218 Nm,8.6L/100km,4600 x 1800 x 1450 mm,1418 kg
6276082,Subaru BRZ 2.4 AT EyeSight 2025,Subaru,2025,1599000000,2,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/357371/car/6276082/m_1749271294.974.jpg,"Subaru BRZ - Mẫu xe coupe thể thao của Subaru - Nhập khẩu Nhật Bản - Xe thể thao 2 cửa, 2+2 chỗ - Hộp số tự động 6 cấp và lẫy chuyển số trên volang - Động cơ Boxer 2.4L RWD - Công suất : 234 mã lực, Mômen xoắn : 250Nm - Tăng tốc từ 0-100km/h : 6,9s - Trang bị công nghệ hỗ trợ an toàn EyeSight 3.0 Vớ...","Lốp mới, Dán phim cách nhiệt",Xăng 2.4 L,210,256 Nm,7.8L/100km,4600 x 1800 x 1450 mm,1507 kg
6533897,Subaru WRX 2.4 CVT EyeSight 2025,Subaru,2025,1799000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/357371/car/6533897/m_1763516222.154.jpg,"Subaru WRX 2025 là mẫu sedan thể thao biểu tượng của Subaru, kết hợp sức mạnh, độ bám đường và cảm giác lái đặc trưng từ di sản đường đua rally. Xe sử dụng động cơ Boxer 2.4L tăng áp, công suất 271 mã lực, mô-men xoắn 350 Nm, đi kèm hộp số sàn 6 cấp hoặc tự động hiệu suất cao, dẫn động 4 bánh toàn t...","Apple CarPlay, Lốp mới, Kết nối Bluetooth",Xăng 2.4 L,194,232 Nm,9.4L/100km,4600 x 1800 x 1450 mm,1456 kg
6182794,Subaru Forester 2.0i-L EyeSight 2024,Subaru,2024,869000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/455246/car/6182794/m_1744367662.603.jpg,"SUBARU FORESTER iL-EyeSight ƯU ĐÃI NHIỀU NHẤT TỪ TRƯỚC TỚI NAY Subaru Forester iL-EyeSight có gì đặc biệt - Xuất xứ NHẬT BẢN, nhập khẩu chính hãng tại THÁI LAN Mỹ - Diện mạo ấn tượng với thiết kế mạnh mẽ, tối giản, tinh tế. - Hiệu năng mạnh mẽ với động cơ Boxer - Hệ thống dẫn động SAWD dẫn động 4 bá...","Lốp mới, Màn hình Android",Xăng 2.0 L,165,192 Nm,8.7L/100km,4600 x 1800 x 1450 mm,1480 kg
6546500,Subaru Forester 2.0XT 2014,Subaru,2014,499000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/637237/car/6546500/m_1764213069.275.jpg,"#Subaru #Forester 2.0 AWD sản xuất 2014 model 2015. Bản fulloptions : cửa sổ trời toàn cảnh Panorama ,Loa Hamankadon, màn Alpine, loa sup Alpine, âm li rời Đèn bi Cos+pha V30 ultra , bi gầm F10 sáng trắng Cách âm toàn xe và lên giàn thụt Tein cực phê #subaru #Forester","Cửa sổ trời, Kết nối Bluetooth, Dán phim cách nhiệt",Xăng 2.0 L,186,229 Nm,7.8L/100km,4600 x 1800 x 1450 mm,1402 kg
6030583,Subaru Crosstrek 2.0 i-S EyeSight 2024,Subaru,2024,899000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/26123/car/6030583/m_1736396847.939.jpg,"Giá trị của Crosstrek: – Cá tính nổi bật – Sự Tin tưởng – Các chức năng và an toàn vượt trội để hỗ trợ mọi phong cách sống năng động – Bền bỉ và đáng tin cậy khi sử dụng ở các điều kiện khó khăn. – Khả năng lái vượt trội linh động trong đô thị, ở ngoài trời như đường núi và Offroad cùng với độ bền l...","Kết nối Bluetooth, Màn hình Android",Xăng 2.0 L,186,233 Nm,8.9L/100km,4600 x 1800 x 1450 mm,1450 kg
6565432,Subaru Outback 2.5i-T EyeSight 2025,Subaru,2025,1759000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/765734/car/6565432/m_1765247286.402.jpg,"Subaru Outback - chiếc xe wagon với mệnh danh ""Porsche của Châu Á "" – trên cơ sở công nghệ cốt lõi và độc quyền tạo nên tên tuổi của Subaru sẽ đem lại sự an toàn và trải nghiệm cầm lái thú vị trên mọi nẻo đường. - Động cơ Boxer 2.5L - Công nghệ hỗ trợ người lái EyeSight - Công nghệ nhận diện khuôn m...","Apple CarPlay, Lốp mới, Kết nối Bluetooth",Xăng 2.5 L,224,268 Nm,9.3L/100km,4600 x 1800 x 1450 mm,1367 kg
6508986,Subaru Outback 2.5i 2015,Subaru,2015,550000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/127611/car/6508986/m_1762154922.641.jpg,Subaru Outback 2015 Sản xuất 2015 Xe màu bạc Nội thất đen Odo 9v km,"Lốp mới, Màn hình Android",Xăng 2.5 L,206,250 Nm,8.4L/100km,4600 x 1800 x 1450 mm,1359 kg
6556635,Subaru Forester 2.5i-L Eyesight 2025,Subaru,2025,1299000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/455246/car/6556635/m_1764753559.993.jpg,"Subaru Forester 2.5i-L EyeSight là một phiên bản của thế hệ thứ 6 , được trang bị động cơ Boxer 2.5L và hệ thống an toàn EyeSight Các trang bị nổi bật : Ngoại thất: Cụm đèn trước LED, mâm hợp kim 18 inch, giá nóc thể thao. Nội thất: Màn hình trung tâm 11.6 inch, điều hòa tự động 2 vùng, ghế lái chỉn...","Lốp mới, Cửa sổ trời, Kết nối Bluetooth",Xăng 2.5 L,221,270 Nm,9.3L/100km,4600 x 1800 x 1450 mm,1389 kg
